acdnt_year,관할,acdnt_month,acdnt_day,접수번호,dfk_dc,tmzon_div_1_dc,occrrnc_time_dc,legaldong_name,route_nm,acdnt_hdc,acdnt_mdc,acdnt_dc,lrg_violt_1_dc,wether_sttus_dc,road_stle_dc,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_dc,injury_dgree_1_hdc,injury_dgree_1_dc,acdnt_age_1_dc,sexdstn_div_1_dc,dmge_vhcle_asort_hdc,dmge_vhcle_asort_dc,injury_dgree_2_hdc,injury_dgree_2_dc,acdnt_age_2_dc,sexdstn_div_2_dc,bdy_injury_part_1_dc,bdy_injury_part_2_dc,rdse_sttus_dc,longitude,latitude
2021,대덕,02월,09일,000408,화요일,야간,19시,대전광역시 대덕구,선비마을2길,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,원동기 자전거 이상,원동기,부상,경상,31-40세,남,상해없음,좌측 어깨, 건조,127.43764166112436,36.36774690168039
2021,대덕,02월,09일,000410,화요일,야간,22시,대전광역시 대덕구,한밭대로,차대차,기타,차대차 - 기타,신호위반,맑음,교차로 - 교차로안,중상사고,0,1,2,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,승용,부상,경상,65세 이상,남,상해없음,기타, 건조,127.40528283529228,36.356934204337165
2021,대덕,02월,09일,000411,화요일,야간,23시,대전광역시 대덕구,우암로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,원동기,부상,경상,31-40세,남,상해없음,불명, 젖음/습기,127.44508117345582,36.36173728621241
2021,대덕,02월,10일,000456,수요일,주간,10시,대전광역시 대덕구,석봉로,차대사람,기타,차대사람 - 기타,보행자보호의무위반,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,기타,기타불명,51-60세,남,보행자,보행자,부상,경상,61-64세,남,상해없음,우측 발, 건조,127.4304698843745,36.44736631088669
2021,대덕,02월,10일,000420,수요일,주간,14시,대전광역시 대덕구,일반국도17호선,차대차,기타,차대차 - 기타,안전운전불이행,맑음,기타 - 기타,부상신고사고,0,0,0,1,자전거,자전거,부상,부상신고,31-40세,남,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,좌측 하퇴부,상해없음, 건조,127.42346519872436,36.43294659720283
2021,대덕,02월,10일,000465,수요일,주간,15시,대전광역시 대덕구,신탄진로681번길,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 뒷목, 건조,127.42552343731468,36.43896109308769
2021,대덕,02월,10일,000486,수요일,주간,15시,대전광역시 대덕구,일반국도17호선,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,3,0,원동기 자전거 이상,화물,부상,경상,51-60세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,뒷면 뒷목,뒷면 뒷목, 건조,127.42054844518078,36.42676921639852
2021,대덕,02월,11일,000498,목요일,주간,12시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,흐림,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,기타, 건조,127.40503736476272,36.35715037914451
2021,대덕,02월,12일,000464,금요일,주간,13시,대전광역시 대덕구,비래서로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,부상,중상,21-30세,남,상해없음,기타, 건조,127.44725947323369,36.35472428451152
2021,대덕,02월,12일,000443,금요일,주간,14시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,신호위반,맑음,단일로 - 기타,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,이륜,부상,중상,65세 이상,남,상해없음,좌측 발, 건조,127.41456545961049,36.35861806655283
2021,대덕,02월,14일,000447,일요일,야간,02시,대전광역시 대덕구,덕봉길,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,부상신고사고,0,0,0,1,원동기 자전거 이상,승용,부상,부상신고,21-30세,남,원동기 자전거 이상,승용,기타,기타불명,61-64세,여,기타,상해없음, 건조,127.42766320625348,36.44163093084136
2021,대덕,02월,15일,000454,월요일,주간,10시,대전광역시 대덕구,계족로,차대사람,횡단중,차대사람 - 횡단중,안전운전불이행,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,여,보행자,보행자,부상,중상,51-60세,여,상해없음,뒷면 머리, 건조,127.42829557890856,36.37275421119882
2021,대덕,02월,15일,000505,월요일,주간,13시,대전광역시 대덕구,계족산로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 뒷목, 건조,127.43335496525177,36.36183950578886
2021,대덕,02월,15일,000466,월요일,주간,17시,대전광역시 대덕구,한밭대로,차대사람,기타,차대사람 - 기타,보행자보호의무위반,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,보행자,보행자,부상,경상,61-64세,여,상해없음,좌측 대퇴부, 건조,127.42896603363924,36.35876272630666
2021,대덕,02월,16일,000475,화요일,주간,14시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,신호위반,맑음,교차로 - 교차로안,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,기타, 젖음/습기,127.4052271171984,36.356925144755735
2021,대덕,02월,16일,000480,화요일,야간,19시,대전광역시 대덕구,동서대로,차대차,측면충돌,차대차 - 충돌,신호위반,흐림,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,앞면 가슴, 젖음/습기,127.44471759805172,36.35571483032006
2021,대덕,02월,17일,000616,수요일,주간,15시,대전광역시 대덕구,송촌남로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,기타,기타불명,41-50세,남,원동기 자전거 이상,승용,부상,경상,41-50세,여,상해없음,뒷면 허리, 건조,127.4415984147848,36.35357669493408
2021,대덕,02월,18일,000653,목요일,주간,16시,대전광역시 대덕구,계족로664번길,차대차,기타,차대차 - 기타,교차로운행방법위반,맑음,교차로 - 교차로안,경상사고,0,0,2,0,원동기 자전거 이상,승합,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,부상,경상,31-40세,여,상해없음,기타, 건조,127.43046007734758,36.37076309147916
2021,대덕,02월,20일,000541,토요일,야간,18시,대전광역시 대덕구,동서대로,차대차,기타,차대차 - 기타,안전운전불이행,흐림,교차로 - 교차로부근,경상사고,0,0,3,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승합,부상,경상,51-60세,남,상해없음,앞면 앞목, 건조,127.44461714039387,36.355922138137736
2021,대덕,02월,21일,000559,일요일,주간,13시,대전광역시 대덕구,신탄진로,차대차,측면충돌,차대차 - 충돌,안전거리미확보,맑음,단일로 - 기타,경상사고,0,0,3,0,원동기 자전거 이상,승용,부상,경상,41-50세,여,원동기 자전거 이상,승용,부상,경상,21-30세,남,뒷면 허리,뒷면 뒷목, 건조,127.42324284647871,36.43215310905422
2021,대덕,02월,21일,000528,일요일,주간,16시,대전광역시 대덕구,,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,주차장 - 주차장,경상사고,0,0,4,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 뒷목, 건조,127.47374622595348,36.47232886833449
2021,대덕,02월,21일,000527,일요일,주간,17시,대전광역시 대덕구,한밭대로,차대차,기타,차대차 - 기타,신호위반,맑음,단일로 - 기타,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,원동기 자전거 이상,이륜,부상,중상,61-64세,남,상해없음,뒷면 허리, 건조,127.42312538601682,36.35886729616176
2021,대덕,02월,21일,000530,일요일,야간,18시,대전광역시 대덕구,가작길,차대차,기타,차대차 - 기타,신호위반,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,이륜,상해없음,상해없음,51-60세,남,원동기 자전거 이상,이륜,부상,경상,31-40세,남,상해없음,뒷면 허리, 건조,127.4192873129325,36.44882876196028
2021,대덕,02월,22일,000537,월요일,주간,09시,대전광역시 대덕구,천변도시고속도로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,중상사고,0,2,1,0,건설기계,건설기계,상해없음,상해없음,51-60세,남,원동기 자전거 이상,화물,부상,경상,51-60세,남,상해없음,앞면 앞목, 건조,127.41781303073108,36.40772702696263
2021,대덕,02월,22일,000544,월요일,야간,21시,대전광역시 대덕구,쌍청당로,차대차,기타,차대차 - 기타,중앙선침범,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,원동기 자전거 이상,승용,부상,경상,51-60세,남,상해없음,뒷면 뒷목, 건조,127.43474575777944,36.36486043045191
2021,대덕,02월,23일,000545,화요일,주간,08시,대전광역시 대덕구,동서로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,중상,21-30세,여,상해없음,좌측 어깨, 건조,127.44517362728628,36.35705833578993
2021,대덕,02월,23일,000547,화요일,주간,14시,대전광역시 대덕구,,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,보행자,보행자,부상,경상,41-50세,여,상해없음,좌측 팔, 건조,127.42971723019058,36.36625496380324
2021,대덕,02월,23일,000550,화요일,야간,19시,대전광역시 대덕구,우암로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,중상사고,0,1,1,0,원동기 자전거 이상,승용,부상,중상,41-50세,여,원동기 자전거 이상,승합,부상,경상,41-50세,남,우측 하퇴부,앞면 앞목, 건조,127.4447018225346,36.36226000424956
2021,대덕,02월,24일,000556,수요일,주간,11시,대전광역시 대덕구,한밭대로,차대차,추돌,차대차 - 추돌,안전거리미확보,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,상해없음,뒷면 뒷목, 건조,127.4209295251837,36.35894700183229
2021,대덕,02월,24일,000566,수요일,주간,17시,대전광역시 대덕구,아리랑길,차대차,기타,차대차 - 기타,중앙선침범,맑음,교차로 - 교차로부근,경상사고,0,0,2,0,원동기 자전거 이상,승용,부상,경상,41-50세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,뒷면 머리,뒷면 뒷목, 건조,127.42048032572208,36.37320003387107
2021,대덕,02월,25일,000578,목요일,주간,12시,대전광역시 대덕구,한밭대로,차대차,기타,차대차 - 기타,안전거리미확보,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,여,원동기 자전거 이상,승합,상해없음,상해없음,21-30세,남,상해없음,상해없음, 건조,127.42741641993544,36.35909536484215
2021,대덕,02월,25일,000569,목요일,야간,23시,대전광역시 대덕구,신탄진8길,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,부상신고사고,0,0,0,1,원동기 자전거 이상,승용,부상,부상신고,21-30세,남,원동기 자전거 이상,화물,상해없음,상해없음,61-64세,남,기타,상해없음, 건조,127.43157306306888,36.44911590983835
2021,대덕,02월,26일,000571,금요일,주간,07시,대전광역시 대덕구,대전천북로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,41-50세,여,상해없음,뒷면 뒷목, 건조,127.41366758065344,36.344039501746295
2021,대덕,02월,26일,002855,금요일,주간,17시,대전광역시 대덕구,오정로,차대사람,횡단중,차대사람 - 횡단중,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승합,기타,기타불명,61-64세,남,보행자,보행자,부상,경상,65세 이상,남,상해없음,앞면 가슴, 건조,127.40691187259502,36.35546597384159
2021,대덕,02월,26일,000583,금요일,야간,20시,대전광역시 대덕구,동서대로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,상해없음,뒷면 뒷목, 건조,127.44462883518732,36.35514681861063
2021,대덕,02월,28일,000594,일요일,야간,18시,대전광역시 대덕구,일반국도17호선,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,여,원동기 자전거 이상,승용,부상,경상,41-50세,여,상해없음,뒷면 뒷목, 건조,127.429565350553,36.44811404769621
2021,대덕,02월,28일,000595,일요일,야간,19시,대전광역시 대덕구,우암로,차대차,측면충돌,차대차 - 충돌,중앙선침범,맑음,교차로 - 교차로부근,경상사고,0,0,2,0,원동기 자전거 이상,이륜,부상,경상,20세 이하,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,좌측 발,뒷면 뒷목, 건조,127.44585057548224,36.36131391370321
